Time, capacity_loss
0, 0
6.756756756756758, 0.014836795252225699
16.891891891891888, 0.059347181008902794
30.712530712530715, 0.1632047477744809
49.447174447174454, 0.40059347181008853
73.4029484029484, 0.5934718100890208
101.04422604422604, 0.9792284866468837
120.08599508599508, 1.0534124629080122
152.64127764127764, 1.2017804154302674
194.1031941031941, 1.379821958456974
233.72235872235868, 1.5727002967359063
