time(day), capacity_loss(%)
0, 0
6.8664169787765275, 1.036585365853659
16.22971285892634, 1.4024390243902438
30.586766541822726, 1.7225609756097562
49.625468164794015, 2.088414634146341
73.03370786516854, 2.210365853658537
101.123595505618, 2.698170731707318
120.16229712858927, 2.8810975609756095
152.62172284644197, 2.7439024390243905
193.82022471910116, 3.4451219512195124
233.458177278402, 3.673780487804878
