Time, capacity_loss
0, 0
7.063882063882062, 1.2759643916913959
16.891891891891888, 1.7655786350148368
30.712530712530715, 2.388724035608309
49.75429975429976, 3.0563798219584566
73.4029484029484, 3.679525222551929
101.04422604422604, 4.2284866468842734
120.08599508599508, 4.5994065281899115
152.64127764127764, 5.207715133531158
194.1031941031941, 5.786350148367953
233.72235872235868, 6.290801186943621
