time(day), capacity_loss(%)
6.554307116104866, 1.036585365853659
6.554307116104866, 1.036585365853659
16.541822721598002, 1.4786585365853657
16.541822721598002, 1.4786585365853657
30.274656679151065, 1.8140243902439028
49.625468164794015, 2.210365853658537
73.03370786516854, 2.423780487804878
100.81148564294634, 2.8810975609756095
119.85018726591761, 2.9268292682926838
152.3096129837703, 2.698170731707318
193.82022471910116, 3.5213414634146343
233.7702871410737, 3.7347560975609753
