full_cycle, pure cycle capacity loss
0, 0
71.75398633257396, 0.9540034071550281
201.59453302961276, 1.4310051107325386
369.0205011389522, 1.9080068143100526
594.5330296127562, 2.350936967632027
881.5489749430523, 2.827938671209541
1216.400911161731, 3.577512776831348
1441.9134396355353, 3.95229982964225
1831.4350797266516, 4.633730834752985
2330.296127562642, 5.519591141396933
2794.98861047836, 6.303236797274277
