SOC,OCV
0.7985257985266259, 3.05888671875
1.9656019656027865, 3.0961263020833334
3.1326781326789472, 3.156640625
4.299754299755108, 3.1845703125
5.466830466831269, 3.221809895833333
6.633906633907429, 3.2450846354166667
7.800982800983562, 3.2637044270833333
8.968058968059722, 3.277669270833333
10.135135135135883, 3.2962890625
11.302211302212044, 3.31025390625
12.469287469288204, 3.3288736979166664
13.63636363636435, 3.347493489583333
14.803439803440511, 3.361458333333333
15.970515970516672, 3.380078125
17.137592137592833, 3.3986979166666664
18.304668304668994, 3.4080078125
19.47174447174514, 3.417317708333333
20.6388206388213, 3.431282552083333
21.80589680589746, 3.440592447916667
22.972972972973608, 3.44990234375
24.140049140049783, 3.4638671875
25.307125307125943, 3.4685221354166664
26.47420147420209, 3.47783203125
27.64127764127825, 3.487141927083333
28.80835380835441, 3.491796875
29.975429975430558, 3.501106770833333
31.14250614250672, 3.50576171875
32.309582309582865, 3.5150716145833334
33.476658476659026, 3.5197265625
34.643734643735186, 3.5243815104166667
35.81081081081135, 3.53369140625
36.97788697788751, 3.5383463541666664
38.14496314496367, 3.5430013020833333
39.312039312039815, 3.5523111979166666
40.479115479115976, 3.556966145833333
41.646191646192136, 3.56162109375
42.81326781326828, 3.566276041666667
43.98034398034444, 3.570930989583333
45.147420147420604, 3.580240885416667
46.314496314496765, 3.5848958333333334
47.481572481572925, 3.5942057291666667
48.648648648649086, 3.5988606770833336
49.81572481572523, 3.6081705729166664
50.98280098280139, 3.61748046875
52.149877149877554, 3.6221354166666666
53.3169533169537, 3.626790364583333
54.48402948402986, 3.636100260416667
55.65110565110602, 3.64541015625
56.81818181818218, 3.6547200520833334
57.98525798525834, 3.6686848958333336
59.152334152334504, 3.67333984375
60.31941031941065, 3.6873046875
61.48648648648681, 3.70126953125
62.65356265356297, 3.710579427083333
63.82063882063912, 3.719889322916667
64.98771498771528, 3.7338541666666667
66.15479115479144, 3.7431640625
67.32186732186759, 3.75712890625
68.48894348894376, 3.766438802083333
69.65601965601991, 3.775748697916667
70.82309582309607, 3.78505859375
71.99017199017223, 3.7990234375
73.15724815724838, 3.8036783854166667
74.32432432432454, 3.81298828125
75.4914004914007, 3.826953125
76.65847665847686, 3.8316080729166666
77.82555282555302, 3.84091796875
78.99262899262916, 3.850227864583333
80.15970515970533, 3.859537760416667
81.32678132678149, 3.86884765625
82.49385749385763, 3.8781575520833336
83.66093366093381, 3.8874674479166664
84.82800982800995, 3.89677734375
85.9950859950861, 3.9107421875
87.16216216216228, 3.915397135416667
88.32923832923842, 3.929361979166667
89.49631449631458, 3.938671875
90.66339066339074, 3.95263671875
91.83046683046689, 3.9712565104166666
92.99754299754306, 3.98056640625
94.16461916461921, 3.99453125
95.33169533169537, 4.00849609375
96.49877149877153, 4.017805989583334
97.66584766584768, 4.031770833333333
98.83292383292384, 4.045735677083333
