full_cycle, pure cycle capacity loss
0, 0
80.9898762654667, 1.2271973466003345
199.10011248593923, 2.122719734660034
371.2035995500562, 3.018242122719734
593.9257592800901, 3.9469320066334994
880.7649043869516, 4.875621890547265
1214.848143982002, 5.671641791044777
1440.944881889764, 6.169154228855721
1835.7705286839146, 6.865671641791046
2335.2080989876267, 7.728026533996683
2811.0236220472443, 8.457711442786069
