time(day), capacity_loss(%)
0, 0
6.554307116104866, 1.2347560975609753
16.541822721598002, 1.6768292682926838
30.274656679151065, 2.088414634146341
49.625468164794015, 2.5914634146341466
73.03370786516854, 2.835365853658537
100.81148564294634, 3.4451219512195124
119.85018726591761, 3.7042682926829276
152.3096129837703, 3.3689024390243905
194.13233458177282, 4.2682926829268295
233.458177278402, 4.557926829268293
