Time, capacity_loss
0, 0
7.063882063882062, 1.750741839762611
16.891891891891888, 2.5667655786350156
30.712530712530715, 3.249258160237389
49.447174447174454, 4.213649851632048
73.4029484029484, 4.940652818991097
101.04422604422604, 5.786350148367953
120.08599508599508, 6.216617210682493
152.64127764127764, 6.913946587537092
194.1031941031941, 7.492581602373887
233.41523341523342, 8.071216617210682
